symbol,direction,model,entry_ts,exit_ts,entry_price,exit_price,size_usdt,pnl,r_value,exit_reason,bars_held
ETH/USDT,short,swing_low_continuation,2024-09-15 23:30:00+00:00,2024-09-16 01:00:00+00:00,2327.6,2282.18993526,100064.24,1952.1927,1.4702,tp,3
SOL/USDT,short,swing_low_continuation,2024-09-15 22:30:00+00:00,2024-09-16 01:30:00+00:00,131.8,130.02257134,99828.75,1346.2707,0.74,tp,6
ETH/USDT,short,swing_low_continuation,2024-09-16 01:30:00+00:00,2024-09-16 08:00:00+00:00,2293.08,2326.94059273,100747.5,-1487.6804,-1.0,sl,13
SOL/USDT,short,swing_low_continuation,2024-09-16 02:00:00+00:00,2024-09-17 05:30:00+00:00,130.17,132.71714411,101218.7,-1980.6301,-1.0,sl,55
BTC/USDT,short,swing_low_continuation,2024-09-16 14:30:00+00:00,2024-09-17 05:30:00+00:00,57995.0,58573.77885929,100698.01,-1004.9466,-1.0,sl,30
ETH/USDT,short,swing_low_continuation,2024-09-16 14:30:00+00:00,2024-09-17 14:00:00+00:00,2286.29,2330.64644363,100698.01,-1953.6479,-1.0,sl,47
BTC/USDT,long,pullback_long,2024-09-18 12:30:00+00:00,2024-09-18 16:00:00+00:00,59851.13,59202.00711432,98969.28,-1073.3837,-1.0,sl,7
SOL/USDT,short,swing_low_continuation,2024-09-18 13:30:00+00:00,2024-09-18 18:00:00+00:00,129.78,131.71026303,98969.28,-1472.0045,-1.0,sl,9
BTC/USDT,long,pullback_long,2024-09-21 22:30:00+00:00,2024-09-21 23:30:00+00:00,63105.98,63425.75203386,98078.4,496.9851,1.2,tp,2
SOL/USDT,long,pullback_long,2024-09-20 19:00:00+00:00,2024-09-22 14:30:00+00:00,146.23,142.6372118,98078.4,-2409.7307,-1.0,sl,87
BTC/USDT,long,pullback_long,2024-09-23 12:30:00+00:00,2024-09-24 00:30:00+00:00,63527.03,62860.17878469,97408.93,-1022.5138,-1.0,sl,24
ETH/USDT,long,pullback_long,2024-09-24 00:30:00+00:00,2024-09-24 02:00:00+00:00,2647.27,2611.5923398,97408.93,-1312.795,-1.0,sl,3
SOL/USDT,long,pullback_long,2024-09-24 16:00:00+00:00,2024-09-24 20:00:00+00:00,145.53,149.05811823,96591.58,2341.6925,1.1926,tp,8
BTC/USDT,long,pullback_long,2024-09-25 07:30:00+00:00,2024-09-25 17:00:00+00:00,63826.0,63200.41517685,97411.17,-954.7669,-1.0,sl,19
ETH/USDT,long,pullback_long,2024-09-28 06:30:00+00:00,2024-09-28 09:00:00+00:00,2685.55,2659.51668003,97077.0,-941.0499,-1.0,sl,5
BTC/USDT,long,pullback_long,2024-09-28 10:30:00+00:00,2024-09-30 00:00:00+00:00,65665.49,65278.09850947,96747.63,-570.7596,-1.0,sl,75
BTC/USDT,short,swing_low_continuation,2024-09-30 08:30:00+00:00,2024-09-30 09:30:00+00:00,64288.0,63693.32669111,96547.87,893.0818,0.7467,tp,2
BTC/USDT,short,swing_low_continuation,2024-09-30 10:00:00+00:00,2024-09-30 23:30:00+00:00,63541.0,62856.83335603,96860.45,1042.928,0.8,tp,27
ETH/USDT,short,swing_low_continuation,2024-09-30 18:30:00+00:00,2024-10-01 04:30:00+00:00,2582.5,2640.22049914,96860.45,-2164.892,-1.0,sl,20
BTC/USDT,short,swing_low_continuation,2024-10-01 00:00:00+00:00,2024-10-01 13:30:00+00:00,63327.6,62547.032744,97225.47,1198.3877,0.8,tp,27
BTC/USDT,short,swing_low_continuation,2024-10-01 14:00:00+00:00,2024-10-01 15:00:00+00:00,62866.8,62107.82954865,96887.19,1169.6876,0.8,tp,2
ETH/USDT,short,swing_low_continuation,2024-10-02 10:30:00+00:00,2024-10-02 18:00:00+00:00,2463.29,2399.88356558,97296.59,2504.4675,1.2292,tp,15
SOL/USDT,short,swing_low_continuation,2024-10-02 00:30:00+00:00,2024-10-02 19:00:00+00:00,144.47,139.85188573,97296.59,3110.1735,0.7817,tp,37
ETH/USDT,short,swing_low_continuation,2024-10-02 18:30:00+00:00,2024-10-03 08:00:00+00:00,2411.82,2332.51585339,98173.15,3228.0758,1.5979,tp,27
SOL/USDT,short,swing_low_continuation,2024-10-03 08:30:00+00:00,2024-10-04 12:30:00+00:00,137.34,141.47511948,100391.54,-3022.6519,-1.0,sl,56
ETH/USDT,short,swing_low_continuation,2024-10-03 08:30:00+00:00,2024-10-04 15:30:00+00:00,2336.35,2401.59954814,100391.54,-2803.7334,-1.0,sl,62
BTC/USDT,short,swing_low_continuation,2024-10-02 18:30:00+00:00,2024-10-04 16:30:00+00:00,61178.0,62221.69049595,98173.15,-1674.824,-1.0,sl,92
SOL/USDT,short,swing_low_continuation,2024-10-09 16:30:00+00:00,2024-10-10 00:30:00+00:00,141.19,137.9948198,97766.11,2212.482,0.9895,tp,16
BTC/USDT,short,swing_low_continuation,2024-10-09 19:30:00+00:00,2024-10-10 16:30:00+00:00,60949.99,60271.97130426,97766.11,1087.5679,0.657,tp,42
SOL/USDT,short,swing_low_continuation,2024-10-10 01:00:00+00:00,2024-10-10 18:00:00+00:00,138.48,135.71879525,98540.48,1964.8357,0.7948,tp,34
BTC/USDT,short,swing_low_continuation,2024-10-10 17:00:00+00:00,2024-10-10 18:00:00+00:00,60298.12,59497.13288673,98921.13,1314.0468,0.8,tp,2
BTC/USDT,short,swing_low_continuation,2024-10-10 18:30:00+00:00,2024-10-11 01:30:00+00:00,59081.1,60633.05491162,100068.74,-2628.627,-1.0,sl,14
SOL/USDT,long,pullback_long,2024-10-13 05:00:00+00:00,2024-10-13 09:30:00+00:00,145.91,147.51656648,99148.72,1091.6936,1.2,tp,9
SOL/USDT,long,pullback_long,2024-10-15 06:30:00+00:00,2024-10-15 11:30:00+00:00,154.6,151.8773469,99530.81,-1752.8323,-1.0,sl,10
SOL/USDT,long,pullback_long,2024-10-16 17:00:00+00:00,2024-10-17 07:00:00+00:00,155.32,151.83822984,98917.32,-2217.4052,-1.0,sl,28
ETH/USDT,long,pullback_long,2024-10-16 15:30:00+00:00,2024-10-18 18:30:00+00:00,2615.13,2670.46262187,98917.32,2092.957,1.2,tp,102
BTC/USDT,long,pullback_long,2024-10-19 16:00:00+00:00,2024-10-20 14:00:00+00:00,68226.94,68573.59907856,98873.76,502.3747,1.1999,tp,44
ETH/USDT,long,pullback_long,2024-10-20 01:30:00+00:00,2024-10-20 14:00:00+00:00,2643.48,2663.18840926,98873.76,737.1512,1.2,tp,25
SOL/USDT,long,pullback_long,2024-10-22 01:00:00+00:00,2024-10-22 14:30:00+00:00,165.41,169.86524895,99307.6,2674.8085,1.1941,tp,27
ETH/USDT,short,swing_low_continuation,2024-10-23 06:30:00+00:00,2024-10-23 08:30:00+00:00,2622.75,2581.44280894,100243.78,1578.7967,1.4807,tp,4
ETH/USDT,short,swing_low_continuation,2024-10-23 09:00:00+00:00,2024-10-23 15:00:00+00:00,2576.59,2542.53936077,100796.36,1332.0631,0.7996,tp,12
ETH/USDT,short,swing_low_continuation,2024-10-23 15:30:00+00:00,2024-10-23 16:30:00+00:00,2540.98,2502.78259702,101262.58,1522.2346,0.8297,tp,2
BTC/USDT,short,swing_low_continuation,2024-10-23 17:30:00+00:00,2024-10-23 23:00:00+00:00,65927.02,66705.1935773,101795.36,-1201.5477,-1.0,sl,11
ETH/USDT,short,swing_low_continuation,2024-10-23 17:00:00+00:00,2024-10-24 00:30:00+00:00,2492.22,2545.81591418,101795.36,-2189.1388,-1.0,sl,15
ETH/USDT,short,swing_low_continuation,2024-10-24 16:30:00+00:00,2024-10-25 07:00:00+00:00,2522.45,2479.3677121,100608.62,1718.349,0.9649,tp,29
ETH/USDT,short,swing_low_continuation,2024-10-25 07:30:00+00:00,2024-10-25 09:00:00+00:00,2467.49,2531.04429784,101210.05,-2606.8327,-1.0,sl,3
BTC/USDT,long,pullback_long,2024-10-25 05:30:00+00:00,2024-10-25 14:00:00+00:00,67758.3,68460.24885792,100608.62,1042.265,1.2,tp,17
SOL/USDT,short,swing_low_continuation,2024-10-25 22:30:00+00:00,2024-10-26 19:00:00+00:00,165.99,170.61698448,100662.45,-2805.9738,-1.0,sl,41
ETH/USDT,short,swing_low_continuation,2024-10-25 23:30:00+00:00,2024-10-27 21:30:00+00:00,2387.87,2517.6299125,100662.45,-5470.1264,-1.0,sl,92
BTC/USDT,long,pullback_long,2024-10-30 12:30:00+00:00,2024-10-30 21:00:00+00:00,72060.0,72871.50058103,97765.81,1100.9855,1.2,tp,17
ETH/USDT,long,pullback_long,2024-10-30 20:30:00+00:00,2024-10-31 13:30:00+00:00,2658.8,2612.59303798,97765.81,-1699.0601,-1.0,sl,34
ETH/USDT,short,swing_low_continuation,2024-10-31 16:30:00+00:00,2024-10-31 20:30:00+00:00,2551.65,2504.64770597,97556.49,1797.025,0.7637,tp,8
SOL/USDT,short,swing_low_continuation,2024-10-31 23:30:00+00:00,2024-11-01 07:00:00+00:00,169.46,165.28328344,98185.45,2419.9976,1.1973,tp,15
BTC/USDT,short,swing_low_continuation,2024-11-01 01:30:00+00:00,2024-11-01 13:30:00+00:00,70043.34,70727.03631697,98185.45,-958.3928,-1.0,sl,24
ETH/USDT,short,swing_low_continuation,2024-11-01 01:30:00+00:00,2024-11-01 13:30:00+00:00,2519.66,2561.28960589,98185.45,-1622.2116,-1.0,sl,24
ETH/USDT,short,swing_low_continuation,2024-11-01 15:30:00+00:00,2024-11-03 02:30:00+00:00,2547.49,2443.87018711,98129.23,3991.4317,4.5568,tp,70
SOL/USDT,short,swing_low_continuation,2024-11-01 15:30:00+00:00,2024-11-03 14:30:00+00:00,169.66,159.45032124,98129.23,5905.151,44.4675,tp,94
BTC/USDT,short,swing_low_continuation,2024-11-03 03:00:00+00:00,2024-11-03 15:30:00+00:00,68214.91,67527.68516073,99526.23,1002.6679,0.8,tp,25
ETH/USDT,short,swing_low_continuation,2024-11-03 03:00:00+00:00,2024-11-03 21:30:00+00:00,2434.59,2475.51593751,99526.23,-1673.0555,-1.0,sl,37
ETH/USDT,short,swing_low_continuation,2024-11-04 21:30:00+00:00,2024-11-05 04:00:00+00:00,2412.74,2428.80382746,101358.4,-674.836,-1.0,sl,13
SOL/USDT,long,pullback_long,2024-11-11 06:30:00+00:00,2024-11-11 10:30:00+00:00,206.77,215.07911776,101122.21,4063.6279,1.2032,tp,8
BTC/USDT,long,pullback_long,2024-11-12 14:00:00+00:00,2024-11-12 19:00:00+00:00,86330.52,89355.25215759,102544.48,3592.815,1.2,tp,10
ETH/USDT,long,pullback_long,2024-11-12 11:30:00+00:00,2024-11-13 04:30:00+00:00,3293.87,3167.78724619,102544.48,-3925.1975,-1.0,sl,34
BTC/USDT,long,pullback_long,2024-11-13 03:00:00+00:00,2024-11-13 14:30:00+00:00,87868.01,90500.68313739,103801.96,3110.081,1.2,tp,23
BTC/USDT,long,pullback_long,2024-11-13 23:00:00+00:00,2024-11-14 23:30:00+00:00,89715.12,86890.49758231,103516.67,-3259.1553,-1.0,sl,49
ETH/USDT,short,swing_low_continuation,2024-11-15 04:30:00+00:00,2024-11-16 03:30:00+00:00,3058.28,3143.56778141,102375.97,-2855.0098,-1.0,sl,46
BTC/USDT,long,pullback_long,2024-11-16 16:00:00+00:00,2024-11-17 02:00:00+00:00,90521.2,89532.44938061,101376.71,-1107.3239,-1.0,sl,20
SOL/USDT,long,pullback_long,2024-11-13 20:30:00+00:00,2024-11-17 04:00:00+00:00,211.82,223.64824801,103516.67,5780.478,1.1978,tp,159
SOL/USDT,long,pullback_long,2024-11-19 17:00:00+00:00,2024-11-19 21:00:00+00:00,242.05,236.32637771,103012.32,-2435.8753,-1.0,sl,8
BTC/USDT,long,pullback_long,2024-11-19 23:30:00+00:00,2024-11-20 13:00:00+00:00,92053.94,94075.62661083,102159.76,2243.6304,1.2,tp,27
ETH/USDT,long,pullback_long,2024-11-18 20:00:00+00:00,2024-11-20 18:30:00+00:00,3127.17,3044.72947358,103012.32,-2715.679,-1.0,sl,93
SOL/USDT,long,pullback_long,2024-11-22 17:30:00+00:00,2024-11-23 04:30:00+00:00,255.73,263.70857123,101994.55,3182.1483,1.2033,tp,22
ETH/USDT,long,pullback_long,2024-11-22 17:00:00+00:00,2024-11-23 08:00:00+00:00,3308.4,3398.67393414,101994.55,2783.052,1.2003,tp,30
BTC/USDT,long,pullback_long,2024-11-23 05:00:00+00:00,2024-11-23 16:00:00+00:00,98576.14,97583.80652402,103108.3,-1037.9572,-1.0,sl,22
BTC/USDT,short,swing_low_continuation,2024-11-25 18:30:00+00:00,2024-11-25 22:00:00+00:00,95458.45,93481.30653391,103719.08,2148.2383,1.1266,tp,7
SOL/USDT,short,swing_low_continuation,2024-11-25 19:30:00+00:00,2024-11-25 22:30:00+00:00,240.05,231.53410823,103719.08,3679.4854,0.8739,tp,6
ETH/USDT,long,pullback_long,2024-11-26 05:30:00+00:00,2024-11-26 10:00:00+00:00,3424.77,3341.115107,105758.78,-2583.3091,-1.0,sl,9
SOL/USDT,short,swing_low_continuation,2024-11-25 23:00:00+00:00,2024-11-26 10:30:00+00:00,236.74,228.12957208,105758.78,3846.5335,0.7983,tp,23
SOL/USDT,short,swing_low_continuation,2024-11-26 11:00:00+00:00,2024-11-27 13:30:00+00:00,227.01,237.14276007,106200.91,-4740.3565,-1.0,sl,53
BTC/USDT,short,swing_low_continuation,2024-11-26 10:30:00+00:00,2024-11-27 14:30:00+00:00,92996.0,94695.19267691,104854.63,-1915.8697,-1.0,sl,56
BTC/USDT,long,pullback_long,2024-11-28 15:30:00+00:00,2024-11-29 11:00:00+00:00,95454.09,96960.55655945,103871.23,1639.3068,1.2,tp,39
ETH/USDT,long,pullback_long,2024-11-28 22:00:00+00:00,2024-11-29 15:00:00+00:00,3571.78,3641.95512731,103871.23,2040.7687,1.1996,tp,34
BTC/USDT,long,pullback_long,2024-11-30 05:00:00+00:00,2024-12-01 02:30:00+00:00,96680.18,95890.9668575,105159.26,-858.429,-1.0,sl,43
ETH/USDT,long,pullback_long,2024-12-01 22:00:00+00:00,2024-12-02 04:00:00+00:00,3706.27,3660.36255867,104858.81,-1298.826,-1.0,sl,12
SOL/USDT,short,swing_low_continuation,2024-12-02 08:30:00+00:00,2024-12-03 13:30:00+00:00,226.14,219.8807648,104404.22,2889.7611,0.9069,tp,58
ETH/USDT,long,pullback_long,2024-12-05 22:00:00+00:00,2024-12-05 22:00:00+00:00,3855.6,3769.58469375,105415.64,-2351.7374,-1.0,sl,0
ETH/USDT,long,pullback_long,2024-12-07 07:30:00+00:00,2024-12-08 09:30:00+00:00,3981.0,3927.24270236,104592.53,-1412.3617,-1.0,sl,52
BTC/USDT,long,pullback_long,2024-12-07 05:30:00+00:00,2024-12-08 23:30:00+00:00,99521.98,101200.63055224,104592.53,1764.1762,1.2,tp,84
SOL/USDT,short,swing_low_continuation,2024-12-09 06:30:00+00:00,2024-12-09 09:00:00+00:00,230.59,226.09287118,104715.66,2042.2387,0.8334,tp,5
SOL/USDT,short,swing_low_continuation,2024-12-09 11:30:00+00:00,2024-12-09 20:00:00+00:00,226.45,220.94450052,105430.45,2563.247,0.9416,tp,17
SOL/USDT,short,swing_low_continuation,2024-12-09 20:30:00+00:00,2024-12-09 21:00:00+00:00,221.73,212.88330006,106327.58,4242.3136,1.5153,tp,1
ETH/USDT,short,swing_low_continuation,2024-12-10 12:30:00+00:00,2024-12-10 15:30:00+00:00,3713.75,3562.09994608,107812.39,4402.492,1.4127,tp,6
SOL/USDT,short,swing_low_continuation,2024-12-10 12:30:00+00:00,2024-12-11 08:30:00+00:00,213.68,221.99191865,107812.39,-4193.7842,-1.0,sl,40
BTC/USDT,short,swing_low_continuation,2024-12-10 16:00:00+00:00,2024-12-11 08:30:00+00:00,95658.79,98261.88433653,109353.27,-2975.7524,-1.0,sl,33
ETH/USDT,short,swing_low_continuation,2024-12-10 16:00:00+00:00,2024-12-11 11:30:00+00:00,3567.76,3725.70228155,109353.27,-4840.9941,-1.0,sl,39
BTC/USDT,long,pullback_long,2024-12-15 08:30:00+00:00,2024-12-15 12:00:00+00:00,101764.71,102744.76032382,105149.58,1012.6485,1.2,tp,7
ETH/USDT,long,pullback_long,2024-12-12 21:30:00+00:00,2024-12-16 00:30:00+00:00,3890.54,3985.56147715,105149.58,2568.1444,1.1997,tp,150
ETH/USDT,long,pullback_long,2024-12-17 02:00:00+00:00,2024-12-17 22:00:00+00:00,3987.23,3910.8817192,106402.86,-2037.4233,-1.0,sl,40
ETH/USDT,short,swing_low_continuation,2024-12-18 04:30:00+00:00,2024-12-18 20:00:00+00:00,3831.01,3753.80709914,105689.76,2129.8707,0.6474,tp,31
ETH/USDT,short,swing_low_continuation,2024-12-18 20:30:00+00:00,2024-12-19 02:00:00+00:00,3706.91,3592.89856769,106435.21,3273.5704,0.9853,tp,11
ETH/USDT,short,swing_low_continuation,2024-12-19 14:30:00+00:00,2024-12-19 17:00:00+00:00,3690.48,3554.96203561,107580.96,3950.476,2.5742,tp,5
BTC/USDT,short,swing_low_continuation,2024-12-18 20:30:00+00:00,2024-12-19 17:30:00+00:00,101618.44,98741.65631721,106435.21,3013.1448,1.5471,tp,42
SOL/USDT,short,swing_low_continuation,2024-12-19 14:30:00+00:00,2024-12-19 17:30:00+00:00,209.47,199.87858395,107580.96,4926.0216,1.9749,tp,6
BTC/USDT,short,swing_low_continuation,2024-12-19 18:00:00+00:00,2024-12-19 19:30:00+00:00,98855.86,96569.99492273,111742.34,2583.8419,0.8,tp,3
SOL/USDT,short,swing_low_continuation,2024-12-19 18:00:00+00:00,2024-12-19 19:30:00+00:00,197.06,189.39361113,111742.34,4347.2051,0.8019,tp,3
ETH/USDT,short,swing_low_continuation,2024-12-19 18:00:00+00:00,2024-12-19 20:00:00+00:00,3479.83,3365.81805475,111742.34,3661.0873,0.7999,tp,4
SOL/USDT,short,swing_low_continuation,2024-12-19 20:00:00+00:00,2024-12-20 08:00:00+00:00,191.88,183.02964429,114168.21,5265.9437,0.8,tp,24
ETH/USDT,short,swing_low_continuation,2024-12-20 01:30:00+00:00,2024-12-20 10:00:00+00:00,3411.97,3241.87963468,115449.59,5755.2859,1.219,tp,17
BTC/USDT,short,swing_low_continuation,2024-12-20 01:30:00+00:00,2024-12-20 11:00:00+00:00,97061.95,93611.49019221,115449.59,4104.1229,1.3052,tp,19
BTC/USDT,short,swing_low_continuation,2024-12-20 11:30:00+00:00,2024-12-20 14:30:00+00:00,93636.0,96114.42916517,120743.46,-3195.9301,-1.0,sl,6
ETH/USDT,short,swing_low_continuation,2024-12-20 10:30:00+00:00,2024-12-20 15:00:00+00:00,3210.13,3367.18509391,119307.02,-5837.0768,-1.0,sl,9
SOL/USDT,short,swing_low_continuation,2024-12-20 11:30:00+00:00,2024-12-20 15:00:00+00:00,180.47,189.94140011,120743.46,-6336.8406,-1.0,sl,7
SOL/USDT,short,swing_low_continuation,2024-12-21 18:30:00+00:00,2024-12-23 20:30:00+00:00,182.68,191.265971,115364.01,-5422.1154,-1.0,sl,100
ETH/USDT,short,swing_low_continuation,2024-12-26 17:30:00+00:00,2024-12-27 09:00:00+00:00,3330.0,3403.86067237,113466.27,-2516.7252,-1.0,sl,31
SOL/USDT,short,swing_low_continuation,2024-12-26 10:30:00+00:00,2024-12-27 15:00:00+00:00,189.32,184.52595496,113466.27,2873.2432,0.9372,tp,57
ETH/USDT,short,swing_low_continuation,2024-12-29 22:30:00+00:00,2024-12-30 01:00:00+00:00,3344.91,3394.05804805,113591.05,-1669.0369,-1.0,sl,5
BTC/USDT,short,swing_low_continuation,2024-12-29 18:30:00+00:00,2024-12-30 13:30:00+00:00,93768.46,92853.96497457,113591.05,1107.8187,1.0379,tp,38
BTC/USDT,short,swing_low_continuation,2024-12-30 14:00:00+00:00,2024-12-30 15:00:00+00:00,92680.52,91604.3769787,113394.63,1316.6611,0.8,tp,2
BTC/USDT,long,pullback_long,2025-01-04 10:30:00+00:00,2025-01-04 20:30:00+00:00,97736.17,98492.35554984,113855.46,880.9006,1.2,tp,20
SOL/USDT,long,pullback_long,2025-01-05 06:30:00+00:00,2025-01-05 09:30:00+00:00,216.68,214.16481441,114163.77,-1325.1942,-1.0,sl,6
ETH/USDT,long,pullback_long,2025-01-06 01:30:00+00:00,2025-01-06 02:00:00+00:00,3623.49,3670.90729084,113699.96,1487.8871,1.2,tp,1
SOL/USDT,long,pullback_long,2025-01-06 10:30:00+00:00,2025-01-06 13:30:00+00:00,214.8,218.49166494,114220.72,1963.0569,1.2,tp,6
ETH/USDT,long,pullback_long,2025-01-06 08:00:00+00:00,2025-01-06 15:30:00+00:00,3650.75,3704.80966141,114220.72,1691.3603,1.2,tp,15
SOL/USDT,short,swing_low_continuation,2025-01-07 16:30:00+00:00,2025-01-07 20:00:00+00:00,208.69,203.34113108,115499.76,2960.3387,1.2979,tp,7
SOL/USDT,short,swing_low_continuation,2025-01-07 20:30:00+00:00,2025-01-08 01:30:00+00:00,203.95,200.00081411,116535.88,2256.5425,0.674,tp,10
SOL/USDT,short,swing_low_continuation,2025-01-08 02:00:00+00:00,2025-01-08 03:30:00+00:00,201.26,196.86020124,117325.67,2564.8879,0.8,tp,3
SOL/USDT,short,swing_low_continuation,2025-01-08 04:00:00+00:00,2025-01-08 06:30:00+00:00,198.68,194.16007148,118223.38,2689.5572,0.8032,tp,5
SOL/USDT,short,swing_low_continuation,2025-01-08 07:00:00+00:00,2025-01-08 15:00:00+00:00,193.45,199.37803068,119164.73,-3651.6525,-1.0,sl,16
ETH/USDT,short,swing_low_continuation,2025-01-08 03:30:00+00:00,2025-01-08 17:00:00+00:00,3375.55,3281.51206247,117325.67,3268.5234,1.1295,tp,27
BTC/USDT,short,swing_low_continuation,2025-01-08 07:00:00+00:00,2025-01-08 17:00:00+00:00,95284.31,93831.04057579,119164.73,1817.4919,0.8,tp,20
SOL/USDT,short,swing_low_continuation,2025-01-08 17:30:00+00:00,2025-01-09 13:30:00+00:00,189.98,187.59003721,119666.75,1505.4168,0.2336,tp,40
BTC/USDT,short,swing_low_continuation,2025-01-09 14:00:00+00:00,2025-01-09 15:30:00+00:00,91986.41,94055.08096061,120193.65,-2703.0201,-1.0,sl,3
SOL/USDT,short,swing_low_continuation,2025-01-09 14:00:00+00:00,2025-01-09 15:30:00+00:00,185.49,192.24679071,120193.65,-4378.2594,-1.0,sl,3
ETH/USDT,short,swing_low_continuation,2025-01-08 17:30:00+00:00,2025-01-09 20:00:00+00:00,3232.99,3177.49555061,119666.75,2054.0863,0.405,tp,53
BTC/USDT,short,swing_low_continuation,2025-01-09 19:30:00+00:00,2025-01-10 07:30:00+00:00,92842.5,94436.03470448,117715.2,-2020.446,-1.0,sl,24
ETH/USDT,short,swing_low_continuation,2025-01-09 20:30:00+00:00,2025-01-10 07:30:00+00:00,3179.74,3311.71818226,118434.13,-4915.723,-1.0,sl,22
SOL/USDT,short,swing_low_continuation,2025-01-09 20:30:00+00:00,2025-01-13 09:30:00+00:00,183.14,178.79821847,118434.13,2807.7707,0.4364,tp,170
ETH/USDT,short,swing_low_continuation,2025-01-13 18:30:00+00:00,2025-01-13 22:00:00+00:00,2988.0,3120.81272677,116989.19,-5200.0178,-1.0,sl,7
BTC/USDT,long,pullback_long,2025-01-16 12:00:00+00:00,2025-01-16 14:30:00+00:00,99158.7,98153.34685283,115169.19,-1167.6808,-1.0,sl,5
BTC/USDT,long,pullback_long,2025-01-18 10:30:00+00:00,2025-01-18 15:30:00+00:00,103167.33,104787.84941916,114760.5,1802.6212,1.2,tp,10
ETH/USDT,short,swing_low_continuation,2025-01-18 10:30:00+00:00,2025-01-19 02:30:00+00:00,3256.51,3373.82450751,114760.5,-4134.2024,-1.0,sl,32
BTC/USDT,long,pullback_long,2025-01-20 16:30:00+00:00,2025-01-20 17:00:00+00:00,105620.01,102148.68055142,113944.44,-3744.9219,-1.0,sl,1
BTC/USDT,long,pullback_long,2025-01-21 16:00:00+00:00,2025-01-21 18:30:00+00:00,103942.99,106699.64050355,112633.72,2987.1356,1.2,tp,5
SOL/USDT,long,pullback_long,2025-01-23 00:00:00+00:00,2025-01-23 02:00:00+00:00,257.37,247.05092926,113679.22,-4557.8891,-1.0,sl,4
BTC/USDT,short,swing_low_continuation,2025-01-23 09:30:00+00:00,2025-01-23 14:30:00+00:00,102307.26,103755.58587321,112083.96,-1586.731,-1.0,sl,10
SOL/USDT,long,pullback_long,2025-01-24 02:30:00+00:00,2025-01-24 06:30:00+00:00,250.17,262.46620888,111528.6,5481.7882,1.2,tp,8
BTC/USDT,long,pullback_long,2025-01-26 02:30:00+00:00,2025-01-26 04:00:00+00:00,104699.99,105418.63461459,113447.23,778.6843,1.2,tp,3
SOL/USDT,long,pullback_long,2025-01-26 20:30:00+00:00,2025-01-26 21:00:00+00:00,256.37,252.37351345,113719.77,-1772.7485,-1.0,sl,1
ETH/USDT,long,pullback_long,2025-01-20 13:00:00+00:00,2025-01-27 02:00:00+00:00,3304.02,3169.28809549,113944.44,-4646.4463,-1.0,sl,314
BTC/USDT,short,swing_low_continuation,2025-01-27 01:30:00+00:00,2025-01-27 05:30:00+00:00,101665.92,100226.19948345,113099.31,1601.6321,1.447,tp,8
ETH/USDT,short,swing_low_continuation,2025-01-27 04:30:00+00:00,2025-01-27 06:00:00+00:00,3165.88,3104.87788127,111473.05,2147.9311,1.078,tp,3
SOL/USDT,short,swing_low_continuation,2025-01-27 04:30:00+00:00,2025-01-27 07:00:00+00:00,232.45,223.8108417,111473.05,4142.9698,1.1328,tp,5
ETH/USDT,short,swing_low_continuation,2025-01-27 06:30:00+00:00,2025-01-27 07:00:00+00:00,3117.34,3022.10603028,112785.4,3445.5662,2.1575,tp,1
BTC/USDT,short,swing_low_continuation,2025-01-27 06:30:00+00:00,2025-01-27 12:30:00+00:00,99980.02,100831.74098731,112785.4,-960.8089,-1.0,sl,12
ETH/USDT,short,swing_low_continuation,2025-01-27 07:30:00+00:00,2025-01-27 21:00:00+00:00,3027.39,3155.44925057,115441.38,-4883.1953,-1.0,sl,27
BTC/USDT,long,pullback_long,2025-01-31 00:30:00+00:00,2025-01-31 18:30:00+00:00,104763.56,103640.69927462,113395.98,-1215.3834,-1.0,sl,36
ETH/USDT,long,pullback_long,2025-01-31 23:30:00+00:00,2025-02-01 09:30:00+00:00,3301.47,3224.88984622,112970.6,-2620.4406,-1.0,sl,20
BTC/USDT,short,swing_low_continuation,2025-02-01 20:30:00+00:00,2025-02-01 23:00:00+00:00,101215.93,100349.16667706,112053.44,959.5704,0.6432,tp,5
ETH/USDT,short,swing_low_continuation,2025-02-01 21:30:00+00:00,2025-02-02 03:00:00+00:00,3171.17,3082.24259383,112053.44,3142.254,1.4098,tp,11
