symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
BTC,SLC,-1,2022-07-12 00:00:00+00:00,2022-07-12 09:30:00+00:00,19963.61,19569.342148984153,TP,44349.4524677504,875.8718,0.0,0.0,875.8718
SOL,SLC,-1,2022-07-12 10:00:00+00:00,2022-07-12 15:30:00+00:00,33.37,34.546352132326795,SL,44961.927453537,-1584.9883,0.0,0.0,-1584.9883
BTC,SLC,-1,2022-07-12 10:00:00+00:00,2022-07-12 22:00:00+00:00,19601.29,19241.963057140147,TP,44961.927453537,824.2331,0.0,0.0,824.2331
BTC,SLC,-1,2022-07-12 22:00:00+00:00,2022-07-13 07:30:00+00:00,19348.59,19837.978205711683,SL,44695.66313558181,-1130.4974,0.0,0.0,-1130.4974
BTC,SLC,-1,2022-07-12 20:00:00+00:00,2022-07-13 08:30:00+00:00,19398.74,19893.527001890474,SL,44407.181552076945,-1132.6558,0.0,0.0,-1132.6558
BTC,SLC,-1,2022-07-13 13:00:00+00:00,2022-07-13 17:00:00+00:00,19165.01,19790.134469190445,SL,43903.559505758996,-1432.0467,0.0,0.0,-1432.0467
SOL,SLC,-1,2022-07-13 13:00:00+00:00,2022-07-13 17:00:00+00:00,32.4,33.8549086692687,SL,43903.559505758996,-1971.4713,0.0,0.0,-1971.4713
BTC,SLC,-1,2022-07-23 18:00:00+00:00,2022-07-24 00:00:00+00:00,22031.84,22613.132761033674,SL,42712.32821411772,-1126.9312,0.0,0.0,-1126.9312
BTC,SLC,-1,2022-07-23 15:00:00+00:00,2022-07-24 05:30:00+00:00,22147.7,22743.915769811745,SL,42712.32821411772,-1149.8153,0.0,0.0,-1149.8153
SOL,SLC,-1,2022-07-26 03:00:00+00:00,2022-07-27 18:00:00+00:00,36.07,37.871808725121355,SL,41915.46696074351,-2093.808,0.0,0.0,-2093.808
SOL,SLC,-1,2022-07-26 06:00:00+00:00,2022-07-27 18:00:00+00:00,35.96,37.673139128677704,SL,41915.46696074351,-1996.8584,0.0,0.0,-1996.8584
BTC,PBL,1,2022-07-29 14:00:00+00:00,2022-07-30 12:30:00+00:00,23695.41,24298.007046671875,TP,40483.733740091906,1029.5403,0.0,0.0,1029.5403
SOL,SLC,-1,2022-08-01 18:00:00+00:00,2022-08-02 23:30:00+00:00,41.17,39.70263945977526,TP,40844.07282840101,1455.744,0.0,0.0,1455.744
BTC,SLC,-1,2022-08-01 18:00:00+00:00,2022-08-03 12:00:00+00:00,22963.75,23532.00507942622,SL,40844.07282840101,-1010.717,0.0,0.0,-1010.717
BTC,PBL,1,2022-08-08 23:00:00+00:00,2022-08-09 09:30:00+00:00,23813.39,23495.500709555065,SL,40999.832290922895,-547.3142,0.0,0.0,-547.3142
BTC,SLC,-1,2022-08-09 18:00:00+00:00,2022-08-10 00:30:00+00:00,23053.98,22707.81623830229,TP,40808.2723047822,612.7508,0.0,0.0,612.7508
